Part No,Revision,Name,Containers,Operation Code,Operation No,Serial No,Card No,Material Code,Heat Code,Heat No,Quantity,Net Weight,Location,Container Type,Container Status,Note,Shipper Container Exists,Lot No,Master Unit No,Operation Type,Defect Type,Active,Job No,Unit,Customer Part No,Tracking No,Part Name,Linear Weight,Expiration Date,Accounting Job No,Accounting Job Status,Accounting Job Status Color,Add Date,Inventory Type,Job Template,Job Template No,Job Template Status,Supplier Code,Part Count
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901877,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 1:48 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5901992,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 2:22 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5902051,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 2:46 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5902235,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 3:30 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5902237,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 3:31 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5902313,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/4/2025, 4:02 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903277,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:48 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903279,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:48 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903280,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:49 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903282,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:49 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903283,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:49 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903286,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 5:50 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903416,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 6:57 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903572,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 9:05 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903576,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 9:05 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5903684,,,,,40,"0",RACK FG 0304,Expendable,OK,"SEMANA#32
INV:979895970","0",,M117442,Prod - Simplified no PtBox,,1,1076455,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/5/2025, 9:19 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932282,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 5:22 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932277,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 5:18 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932238,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 4:10 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932248,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 4:25 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932214,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 3:20 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932069,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 12:41 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932138,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 1:48 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932159,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 2:23 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932171,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 2:41 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932436,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 6:59 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932365,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 6:17 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932668,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 9:45 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932696,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 9:56 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932705,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 10:02 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5931127,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/24/2025, 2:59 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932048,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 12:01 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932924,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 11:22 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932916,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 11:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932751,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 10:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5932752,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/25/2025, 10:16 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5930946,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/24/2025, 1:33 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5930964,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/24/2025, 1:42 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5931065,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/24/2025, 2:39 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5931040,,,,,40,"0",RACKS FG,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118059,Prod - Simplified no PtBox,,1,1092052,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/24/2025, 2:31 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5934262,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5934264,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5934265,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5934266,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:16 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5934267,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:16 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935444,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 7:23 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935235,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 6:05 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935314,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 6:35 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935178,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 5:20 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935086,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 3:27 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935167,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 4:55 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5935051,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/26/2025, 2:50 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937199,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937200,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:15 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937202,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:16 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937203,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:17 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937204,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:18 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937205,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:18 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937206,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:20 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937209,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:22 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937210,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:23 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937211,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:24 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937212,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:25 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937213,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118123,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:28 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937236,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:00 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937237,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:00 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937238,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:02 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937239,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:02 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937240,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:03 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937241,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:04 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937242,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 12:05 PM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937216,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:34 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937217,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:35 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937223,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:39 AM",false,,-1,,,"0"
FGFOGO00026-HE,,INNERBELT FRONT RH,1,Inspect & Pack No PtBox,140,GO5937224,,,,,40,"0",RACK FG 0205,ST92 GQWUD,OK,"SEMANA#32
INV:979895970","0",,M118124,Prod - Simplified no PtBox,,1,1092053,pcs,FORD MX,979895970,INNERBELT FRONT RH,,,,,,"9/27/2025, 11:40 AM",false,,-1,,,"0"
