Part No,Name,Primary Customer,Lead Time,Min Inv,Max Inv,Inv WIP,Inv FG,Non Useable Inventory,Demand Type,Past Due,10/1/2025,10/2/2025,10/3/2025,10/4/2025,10/5/2025,10/6/2025,10/7/2025,10/8/2025,10/9/2025,10/10/2025,10/11/2025,10/12/2025,10/13/2025,10/14/2025,10/15/2025,10/16/2025,10/17/2025,10/18/2025,10/19/2025,10/20/2025,10/21/2025,10/22/2025,10/23/2025,10/24/2025,10/25/2025,10/26/2025,10/27/2025,10/28/2025,10/29/2025,10/30/2025,10/31/2025,11/1/2025,11/2/2025,11/3/2025,11/4/2025,11/5/2025,11/6/2025,11/7/2025,11/8/2025,11/9/2025,11/10/2025,11/11/2025,11/12/2025,11/13/2025,11/14/2025,11/15/2025,11/16/2025,11/17/2025,11/18/2025,11/19/2025,11/20/2025,11/21/2025,Fecha De Actualizacion
FGFOGO00045-SE-AJ2,B299 Inner Belts FRT RH Servicios,FORD SERVICE,7,0,0,0,193,0,Net,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00046-SE-AJ2,B299 Inner Belts FRT LH Servicios,FORD SERVICE,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00047-SE-AJ2,B299 Inner Belts Rear RH Servicios,FORD SERVICE,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00048-SE-AJ,B299 Inner Belts RR LH Servicios,HA TORREON_US_SUB - MXN,7,0,0,0,8,0,Net,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-NA-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-SE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Customer Releases,0,0,0,840,0,0,0,"1,680",0,0,840,0,0,0,"1,680",0,0,840,0,0,0,"1,680",0,0,0,0,0,0,840,0,0,840,0,0,0,"1,680",0,0,840,0,0,0,840,0,0,"1,680",0,0,840,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Scheduled,0,0,0,"2,435",0,0,0,0,0,0,"2,520",0,0,0,0,0,0,"2,520",0,0,0,0,0,0,"1,680",0,0,0,0,0,0,"1,680",0,0,0,0,0,0,"2,520",0,0,0,0,0,0,"1,680",0,0,0,0,0,0,"1,680",2025-10-01 09:30:11
FGFOGO00049-WE-09,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,560,"1,260",Net,560,560,560,"2,155","2,155","2,155","2,155",475,475,475,"2,155","2,155","2,155","2,155",475,475,475,"2,155","2,155","2,155","2,155",475,475,475,"2,155","2,155","2,155","2,155","1,315","1,315","1,315","2,155","2,155","2,155","2,155",475,475,475,"2,155","2,155","2,155","2,155","1,315","1,315","1,315","1,315","1,315","1,315",475,475,475,475,"2,155",2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Scheduled,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00049-WE-10,U725 ROOF SPLIT PANEL 5D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net,0,0,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-NA-09,U725 ROOF SPLIT PANEL 3D HARD TOP,,7,0,0,0,0,0,Net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-SE-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Customer Releases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-SE-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Job Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-SE-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-SE-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Net Demand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
FGFOGO00050-SE-08,U725 ROOF SPLIT PANEL 3D HARD TOP,WEBASTO ROOF,7,0,0,0,0,0,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10-01 09:30:11
